Evidence ID,Source Module,Source Zip (Inventory),Manifest Name,Category,Present In Source Zip,Also In addons_extra.zip,Preliminary Classification,Classification Rule,Status
PS04-MOD-0810,l10n_tw_reports,02 OTHER.zip,Taiwan - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0811,l10n_tz_account,02 OTHER.zip,Tanzania - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0812,l10n_tz_reports,02 OTHER.zip,Tanzania - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0813,l10n_ua,02 OTHER.zip,Ukraine - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0814,l10n_ug,02 OTHER.zip,Uganda - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0815,l10n_ug_reports,02 OTHER.zip,Uganda - Accounting Reports,,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0816,l10n_uk,02 OTHER.zip,United Kingdom - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0817,l10n_uk_bacs,02 OTHER.zip,UK BACS Payment Files,Accounting/Accounting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0818,l10n_uk_hmrc,02 OTHER.zip,UK - HMRC API,Accounting/Localizations/UK/HMRC,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0819,l10n_uk_intrastat,02 OTHER.zip,British Intrastat Declaration,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0820,l10n_uk_reports,02 OTHER.zip,UK - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0821,l10n_uk_reports_cis,02 OTHER.zip,UK - Construction Industry Scheme,Accounting/Localizations/UK/CIS,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0822,l10n_us,02 OTHER.zip,United States - Localizations,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0823,l10n_us_1099,02 OTHER.zip,1099 Reporting,Accounting/Accounting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0824,l10n_us_account,02 OTHER.zip,United States - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0825,l10n_us_check_printing,02 OTHER.zip,US Checks Layout,Accounting/Localizations/Check,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0826,l10n_us_direct_deposit,02 OTHER.zip,United States - Direct Deposit,Accounting/Payment,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0827,l10n_us_hr_payroll,02 OTHER.zip,United States - Payroll,Human Resources/Payroll,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0828,l10n_us_hr_payroll_account,02 OTHER.zip,United States - Payroll with Accounting,Human Resources,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0829,l10n_us_hr_payroll_adp,02 OTHER.zip,United States - Payroll - Export to ADP,Human Resources,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0830,l10n_us_payment_nacha,02 OTHER.zip,NACHA Payments,Accounting/Accounting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0831,l10n_us_reports,02 OTHER.zip,US - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0832,l10n_uy,02 OTHER.zip,Uruguay - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0833,l10n_uy_edi,02 OTHER.zip,Uruguay - Electronic Invoice,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0834,l10n_uy_edi_stock,02 OTHER.zip,Uruguay - E-Remitos,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0835,l10n_uy_pos,02 OTHER.zip,Uruguayan - Point of Sale,Accounting/Localizations/Point of Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0836,l10n_uy_reports,02 OTHER.zip,Uruguay - Accounting Reports,,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0837,l10n_uz,02 OTHER.zip,Uzbekistan - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0838,l10n_uz_reports,02 OTHER.zip,Uzbekistan - Accounting Reports,,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0839,l10n_ve,02 OTHER.zip,Venezuela - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0840,l10n_vn,02 OTHER.zip,Vietnam - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0841,l10n_vn_edi_viettel,02 OTHER.zip,Vietnam - E-invoicing,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0842,l10n_vn_edi_viettel_pos,02 OTHER.zip,Vietnam - POS E-invoicing,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0843,l10n_vn_reports,02 OTHER.zip,Vietnam - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0844,l10n_za,02 OTHER.zip,South Africa - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0845,l10n_za_reports,02 OTHER.zip,South Africa - Accounting Reports,,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0846,l10n_zm_account,02 OTHER.zip,Zambia - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0847,l10n_zm_reports,02 OTHER.zip,Zambia - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0848,link_tracker,02 OTHER.zip,Link Tracker,Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0849,loyalty,02 OTHER.zip,Coupons & Loyalty,Sales,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0850,lunch,02 OTHER.zip,Lunch,Human Resources/Lunch,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0851,mail,02 OTHER.zip,Discuss,Productivity/Discuss,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0852,mail_bot,02 OTHER.zip,OdooBot,Productivity/Discuss,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0853,mail_bot_hr,02 OTHER.zip,OdooBot - HR,Productivity/Discuss,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0854,mail_enterprise,02 OTHER.zip,Mail Enterprise,Productivity/Discuss,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0855,mail_group,02 OTHER.zip,Mail Group,,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0856,mail_mobile,02 OTHER.zip,Mail Mobile,Hidden/Tools,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0857,mail_plugin,02 OTHER.zip,Mail Plugin,Sales/CRM,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0858,maintenance,02 OTHER.zip,Maintenance,Supply Chain/Maintenance,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0859,maintenance_worksheet,02 OTHER.zip,Worksheet for Maintenance,Supply Chain/Maintenance,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0860,marketing_automation,02 OTHER.zip,Marketing Automation,Marketing/Marketing Automation,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0861,marketing_automation_crm,02 OTHER.zip,CRM in marketing automation,CRM in marketing automation,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0862,marketing_automation_sms,02 OTHER.zip,SMS Marketing in Marketing Automation,Marketing/Marketing Automation,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0863,marketing_automation_website_sale,02 OTHER.zip,E-Commerce Marketing Automation,Marketing/Marketing Automation,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0864,marketing_automation_whatsapp,02 OTHER.zip,WhatsApp in Marketing Automation,Marketing/Marketing Automation,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0865,marketing_card,02 OTHER.zip,Marketing Card,Marketing/Marketing Card,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0866,mass_mailing,02 OTHER.zip,Email Marketing,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0867,mass_mailing_crm,02 OTHER.zip,Mass mailing on lead / opportunities,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0868,mass_mailing_crm_sms,02 OTHER.zip,Mass mailing sms on lead / opportunities,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0869,mass_mailing_event,02 OTHER.zip,Mass mailing on attendees,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0870,mass_mailing_event_sms,02 OTHER.zip,Event Attendees SMS Marketing,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0871,mass_mailing_event_track,02 OTHER.zip,Mass mailing on track speakers,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0872,mass_mailing_event_track_sms,02 OTHER.zip,Track Speakers SMS Marketing,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0873,mass_mailing_sale,02 OTHER.zip,Mass mailing on sale orders,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0874,mass_mailing_sale_sms,02 OTHER.zip,Mass mailing sms on sale orders,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0875,mass_mailing_sale_subscription,02 OTHER.zip,Mass mailing on sale subscriptions,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0876,mass_mailing_slides,02 OTHER.zip,Mass mailing on course members,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0877,mass_mailing_sms,02 OTHER.zip,SMS Marketing,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0878,mass_mailing_themes,02 OTHER.zip,Mass Mailing Themes,Marketing/Email Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0879,microsoft_account,02 OTHER.zip,Microsoft Users,Hidden/Tools,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0880,microsoft_calendar,02 OTHER.zip,Outlook Calendar,Productivity,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0881,microsoft_outlook,02 OTHER.zip,Microsoft Outlook,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0882,mrp,02 OTHER.zip,Manufacturing,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0883,mrp_account,02 OTHER.zip,Accounting - MRP,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0884,mrp_account_enterprise,02 OTHER.zip,Accounting - MRP,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0885,mrp_accountant,02 OTHER.zip,Mrp Accounting,Supply Chain/Inventory,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0886,mrp_landed_costs,02 OTHER.zip,Landed Costs On MO,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0887,mrp_maintenance,02 OTHER.zip,Maintenance - MRP,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0888,mrp_mps,02 OTHER.zip,Master Production Schedule,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0889,mrp_plm,02 OTHER.zip,Product Lifecycle Management (PLM),Supply Chain/Product Lifecycle Management (PLM),YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0890,mrp_product_expiry,02 OTHER.zip,Manufacturing Expiry,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0891,mrp_repair,02 OTHER.zip,Mrp Repairs,Supply Chain/Inventory,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0892,mrp_subcontracting,02 OTHER.zip,MRP Subcontracting,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0893,mrp_subcontracting_account,02 OTHER.zip,Subcontracting Management with Stock Valuation,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0894,mrp_subcontracting_account_enterprise,02 OTHER.zip,Accounting - MRP Subcontracting,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0895,mrp_subcontracting_dropshipping,02 OTHER.zip,Dropship and Subcontracting Management,Supply Chain/Purchase,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0896,mrp_subcontracting_enterprise,02 OTHER.zip,MRP Subcontracting Enterprise,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0897,mrp_subcontracting_landed_costs,02 OTHER.zip,Landed Costs With Subcontracting order,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0898,mrp_subcontracting_purchase,02 OTHER.zip,Purchase and Subcontracting Management,Supply Chain/Purchase,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0899,mrp_subcontracting_quality,02 OTHER.zip,MRP Subcontracting Quality,Supply Chain/Quality,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0900,mrp_subcontracting_repair,02 OTHER.zip,MRP Subcontracting Repair,Supply Chain/Repair,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0901,mrp_workorder,02 OTHER.zip,MRP II,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0902,mrp_workorder_expiry,02 OTHER.zip,MRP II - Expiry,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0903,mrp_workorder_hr_account,02 OTHER.zip,Employees cost registration on production,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0904,mrp_workorder_iot,02 OTHER.zip,IoT features for Work Order,Supply Chain/Manufacturing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0905,mrp_workorder_plm,02 OTHER.zip,PLM for workorder,Supply Chain/Product Lifecycle Management (PLM),YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0906,onboarding,02 OTHER.zip,Onboarding Toolbox,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0907,partner_autocomplete,02 OTHER.zip,Partner Autocomplete,Hidden/Tools,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0908,partner_commission,02 OTHER.zip,Resellers Commissions For Subscription,Sales/Commissions,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0909,partnership,02 OTHER.zip,Partnership / Membership,Sales/CRM,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0910,payment,02 OTHER.zip,Payment Engine,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0911,payment_adyen,02 OTHER.zip,Payment Provider: Adyen,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0912,payment_aps,02 OTHER.zip,Payment Provider: Amazon Payment Services,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0913,payment_asiapay,02 OTHER.zip,Payment Provider: AsiaPay,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0914,payment_authorize,02 OTHER.zip,Payment Provider: Authorize.Net,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0915,payment_buckaroo,02 OTHER.zip,Payment Provider: Buckaroo,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0916,payment_custom,02 OTHER.zip,Payment Provider: Custom Payment Modes,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0917,payment_demo,02 OTHER.zip,Payment Provider: Demo,Accounting/Accounting,YES,NO,TEST-DEMO-THEME-NOISE-CANDIDATE,demo module naming,OBSERVED
PS04-MOD-0918,payment_dpo,02 OTHER.zip,Payment Provider: DPO,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0919,payment_flutterwave,02 OTHER.zip,Payment Provider: Flutterwave,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0920,payment_iyzico,02 OTHER.zip,Payment Provider: Iyzico,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0921,payment_mercado_pago,02 OTHER.zip,Payment Provider: Mercado Pago,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0922,payment_mollie,02 OTHER.zip,Payment Provider: Mollie,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0923,payment_nuvei,02 OTHER.zip,Payment Provider: Nuvei,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0924,payment_paymob,02 OTHER.zip,Payment Provider: Paymob,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0925,payment_paypal,02 OTHER.zip,Payment Provider: Paypal,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0926,payment_razorpay,02 OTHER.zip,Payment Provider: Razorpay,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0927,payment_redsys,02 OTHER.zip,Payment Provider: Redsys,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0928,payment_sepa_direct_debit,02 OTHER.zip,Payment Provider: Sepa Direct Debit,Accounting/Accounting,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0929,payment_stripe,02 OTHER.zip,Payment Provider: Stripe,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0930,payment_toss_payments,02 OTHER.zip,Payment Provider: Toss Payments,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0931,payment_worldline,02 OTHER.zip,Payment Provider: Worldline,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0932,payment_xendit,02 OTHER.zip,Payment Provider: Xendit,Accounting/Payment Providers,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0933,phone_validation,02 OTHER.zip,Phone Numbers Validation,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0934,planning,02 OTHER.zip,Planning,Human Resources/Planning,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0935,planning_attendance,02 OTHER.zip,Planning and Attendances,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0936,planning_holidays,02 OTHER.zip,Planning Time Off,Human Resources/Planning,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0937,planning_hr_skills,02 OTHER.zip,Planning - Skills,Human Resources/Planning,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0938,point_of_sale,02 OTHER.zip,Point of Sale,Sales/Point of Sale,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0939,portal,02 OTHER.zip,Customer Portal,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0940,portal_rating,02 OTHER.zip,Portal Rating,Services,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0941,pos_account_reports,02 OTHER.zip,pos_account_reports,Sales/Point of Sale,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0942,pos_account_tax_python,02 OTHER.zip,Allow custom taxes in POS,Accounting/Accounting,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0943,pos_adyen,02 OTHER.zip,POS Adyen,Sales/Point of Sale,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0944,pos_appointment,02 OTHER.zip,Point of Sale Appointment,Sales/Point of Sale,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0945,pos_avatax,02 OTHER.zip,POS Avatax,,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0946,pos_barcodelookup,02 OTHER.zip,POS - Barcode Lookup,Sales/Point of Sale,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0947,pos_blackbox_be,02 OTHER.zip,Belgian Registered Cash Register,Sales/Point of Sale,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0948,pos_cashdro,02 OTHER.zip,POS Cashdro Cash Machines,Sales/Point of Sale,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0949,pos_discount,02 OTHER.zip,Point of Sale Discounts,Sales/Point of Sale,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0950,pos_dpopay,02 OTHER.zip,PoS DPO Pay,Sales/Point of Sale,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0951,pos_edi_ubl,02 OTHER.zip,Point of Sale UBL,Sales/Point of Sale,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0952,pos_enterprise,02 OTHER.zip,Point of Sale enterprise,Sales/Point of Sale,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
